MMSI,Latitude,Longitude,COG,SOG,Time
477585800,51.4549,0.3259,347.4,0.1,20/11/2018 15:34:43.270
249444000,51.3425,2.1093,122.6,15.3,20/11/2018 15:34:43.310
233344000,52.0977,1.7596,67.4,2.7,20/11/2018 15:34:43.495
235103276,51.4699,0.2499,315.6,6.0,20/11/2018 15:34:43.563
232002280,51.3915,1.3825,0.0,0.0,20/11/2018 15:34:44.287
230653000,51.495,0.7278,281.1,17.4,20/11/2018 15:34:44.453
235114598,51.4456,0.3744,112.0,0.1,20/11/2018 15:34:44.612
256784000,51.229,1.7643,220.0,13.1,20/11/2018 15:34:44.753
205107000,51.2293,2.9296,276.2,0.1,20/11/2018 15:34:44.825
308876000,51.463,0.3309,98.6,0.0,20/11/2018 15:34:45.733
232007977,52.4758,1.7578,297.6,0.0,20/11/2018 15:34:47.068
205454000,52.5817,1.7317,337.1,0.1,20/11/2018 15:34:47.514
232018152,50.7953,0.3275,360.0,0.1,20/11/2018 15:34:47.595
227144600,51.0945,1.6934,26.0,2.2,20/11/2018 15:34:47.606
311037500,51.1003,1.7558,46.4,9.4,20/11/2018 15:34:48.286
246057000,51.6446,2.2167,31.0,4.8,20/11/2018 15:34:48.290
235085345,51.4952,0.457,16.2,0.6,20/11/2018 15:34:48.359
235114376,51.3296,1.4218,338.7,0.0,20/11/2018 15:34:48.463
232011624,51.4468,0.4071,133.7,2.9,20/11/2018 15:34:48.632
235067855,51.6308,0.943,243.2,0.4,20/11/2018 15:34:48.824
247003000,52.7524,2.0893,291.0,9.8,20/11/2018 15:34:49.041
235103844,52.0497,1.1632,100.1,0.0,20/11/2018 15:34:49.449
235117937,52.6043,1.7255,254.9,0.0,20/11/2018 15:34:49.734
352871000,51.9475,1.3139,206.0,0.0,20/11/2018 15:34:50.379
235099481,51.4477,0.3836,95.3,5.4,20/11/2018 15:34:50.454
253415000,51.2306,2.9356,251.0,0.0,20/11/2018 15:34:51.161
235116921,52.4733,1.7546,0.0,0.0,20/11/2018 15:34:51.173
002278000,50.9671,1.8476,223.7,0.0,20/11/2018 15:34:51.379
245928000,51.1833,1.8988,81.1,8.9,20/11/2018 15:34:51.381
232009775,52.0069,1.1932,360.0,0.0,20/11/2018 15:34:51.736
477737700,51.9454,1.3148,339.0,0.0,20/11/2018 15:34:52.404
244642000,50.8337,1.001,229.5,12.8,20/11/2018 15:34:52.635
235022603,51.4446,0.3944,0.0,0.0,20/11/2018 15:34:52.921
205261000,50.7485,0.7277,134.3,5.7,20/11/2018 15:34:53.385
232011626,51.3987,0.5806,246.5,6.1,20/11/2018 15:34:53.629
352672000,51.4803,0.9457,86.0,10.9,20/11/2018 15:34:53.851
235095943,51.3651,2.44,251.6,12.1,20/11/2018 15:34:54.332
232001060,50.9715,1.815,261.0,18.4,20/11/2018 15:34:54.335
220612000,52.5964,1.7539,56.5,0.1,20/11/2018 15:34:54.646
235116011,51.9484,1.2485,166.6,0.1,20/11/2018 15:34:54.769
235078345,51.9474,1.2911,360.0,102.3,20/11/2018 15:34:55.547
249486000,51.4505,0.3648,187.0,0.0,20/11/2018 15:34:56.513
232001470,51.1107,1.3663,126.0,17.7,20/11/2018 15:34:56.639
355420000,51.1273,1.6092,225.0,13.8,20/11/2018 15:34:57.557
235103697,51.4447,0.3963,211.6,0.0,20/11/2018 15:34:57.682
374032000,51.4593,0.3557,264.9,0.0,20/11/2018 15:34:58.244
205272000,51.2582,2.7852,232.3,3.9,20/11/2018 15:34:58.320
205779710,51.1425,2.7444,162.9,0.0,20/11/2018 15:34:58.324
205562000,51.1359,2.7461,265.3,0.0,20/11/2018 15:34:58.331
232008120,51.4448,0.396,322.3,0.0,20/11/2018 15:34:58.337
235105354,52.4827,1.6702,163.8,0.0,20/11/2018 15:34:59.139
246518000,50.6528,0.5809,231.1,16.0,20/11/2018 15:34:59.271
235082717,50.976,1.7279,305.9,20.6,20/11/2018 15:34:59.399
563101000,51.5365,1.7901,112.9,2.2,20/11/2018 15:34:59.401
227384000,51.1707,1.8987,291.3,0.7,20/11/2018 15:34:59.402
235068963,52.8118,2.5301,304.7,11.9,20/11/2018 15:34:59.554
636016321,51.503,0.4906,151.2,0.0,20/11/2018 15:34:59.557
205654000,51.2276,2.9328,145.0,0.0,20/11/2018 15:34:59.851
232004784,51.1167,1.3117,266.1,0.0,20/11/2018 15:35:00.827
235022612,51.4456,0.3749,322.5,0.1,20/11/2018 15:35:01.143
210620000,52.559,1.8775,212.3,1.1,20/11/2018 15:35:01.188
305996000,51.449,0.3354,273.2,0.0,20/11/2018 15:35:01.481
232003119,51.4623,0.2993,355.3,0.0,20/11/2018 15:35:01.596
235098066,51.4664,0.3246,331.9,8.3,20/11/2018 15:35:01.603
235021316,52.0521,1.1612,167.7,0.0,20/11/2018 15:35:01.924
220284000,51.9528,1.3122,328.0,0.0,20/11/2018 15:35:02.265
235037917,51.951,1.3131,173.9,0.1,20/11/2018 15:35:02.457
232000790,51.4481,0.3397,35.8,0.2,20/11/2018 15:35:03.417
232004783,51.1168,1.3117,76.0,0.1,20/11/2018 15:35:03.932
235089286,51.4049,0.5329,360.0,0.0,20/11/2018 15:35:05.153
244116000,51.5052,0.8814,222.9,0.3,20/11/2018 15:35:05.389
246846000,51.0527,1.6866,47.0,8.0,20/11/2018 15:35:05.491
228283600,50.9682,1.852,182.7,1.0,20/11/2018 15:35:05.493
256947000,51.5054,0.5177,16.1,0.1,20/11/2018 15:35:05.502
244008000,51.9254,1.3431,261.9,10.6,20/11/2018 15:35:05.552
249962000,51.4564,0.7613,240.0,8.9,20/11/2018 15:35:05.601
235070402,52.4731,1.7515,360.0,0.0,20/11/2018 15:35:05.704
235107401,51.3296,1.4221,171.2,0.0,20/11/2018 15:35:05.761
235102028,52.4757,1.7237,349.8,0.0,20/11/2018 15:35:05.872
219115000,51.4315,1.9551,209.1,16.8,20/11/2018 15:35:06.291
209361000,51.4614,0.3399,328.2,0.1,20/11/2018 15:35:06.373
235026811,51.9485,1.2485,292.7,0.1,20/11/2018 15:35:06.378
256757000,50.7431,0.9344,236.2,14.2,20/11/2018 15:35:06.430
244597000,51.4604,0.3327,298.3,0.1,20/11/2018 15:35:06.589
235077715,51.0894,1.6841,323.8,9.0,20/11/2018 15:35:07.075
257010590,52.5789,1.739,281.7,0.0,20/11/2018 15:35:07.297
235024568,51.9486,1.2475,307.6,0.0,20/11/2018 15:35:07.413
232000840,51.4533,1.4379,119.6,10.3,20/11/2018 15:35:07.873
209672000,51.1113,1.8095,46.0,9.1,20/11/2018 15:35:07.909
235004900,52.2238,2.2207,54.6,4.3,20/11/2018 15:35:07.971
235107311,51.6286,0.803,17.8,0.1,20/11/2018 15:35:08.087
235085696,51.4455,0.3747,157.6,0.0,20/11/2018 15:35:08.348
244650814,51.4906,0.1834,228.4,0.0,20/11/2018 15:35:08.354
249436000,51.4712,0.2483,167.9,0.0,20/11/2018 15:35:08.398
309186000,51.4551,0.354,193.3,0.0,20/11/2018 15:35:09.241
235073887,51.9485,1.2475,330.9,0.0,20/11/2018 15:35:09.322
250001268,52.0378,1.1583,281.0,0.0,20/11/2018 15:35:09.332
232003580,51.4724,1.3977,278.7,8.0,20/11/2018 15:35:09.870
229879000,51.3999,1.8626,206.3,10.3,20/11/2018 15:35:09.908
235105282,52.4745,1.7358,324.0,0.0,20/11/2018 15:35:09.978
205509000,51.4801,1.3196,291.9,13.8,20/11/2018 15:35:10.217
235103062,52.4731,1.7519,360.0,0.0,20/11/2018 15:35:11.407
235055098,51.4503,0.3682,329.5,6.1,20/11/2018 15:35:11.660
232007860,52.234,1.947,83.0,2.4,20/11/2018 15:35:12.506
305786000,51.4588,0.3486,307.9,0.0,20/11/2018 15:35:12.715
229398000,51.4506,0.3635,304.0,0.0,20/11/2018 15:35:12.730
205294000,51.2321,2.9357,238.7,0.0,20/11/2018 15:35:13.111
235106254,52.0505,1.1623,99.1,0.0,20/11/2018 15:35:13.308
205639000,51.2267,2.9345,305.9,0.0,20/11/2018 15:35:13.387
235086068,51.3296,1.4215,254.7,0.0,20/11/2018 15:35:13.436
235084467,51.3288,1.4207,327.4,0.0,20/11/2018 15:35:13.692
209488000,50.6852,0.646,236.0,12.0,20/11/2018 15:35:13.710
355468000,51.4588,0.3562,134.3,0.0,20/11/2018 15:35:14.556
210819000,51.6758,1.4318,39.0,14.7,20/11/2018 15:35:14.665
212931000,51.2078,2.0341,58.3,13.0,20/11/2018 15:35:14.667
244590000,51.7279,2.028,241.4,16.1,20/11/2018 15:35:14.811
636092366,51.9625,1.5277,0.1,0.0,20/11/2018 15:35:15.102
311000448,51.4352,1.934,208.9,14.4,20/11/2018 15:35:15.434
235077831,51.3296,1.4219,279.5,0.0,20/11/2018 15:35:15.446
232814000,52.6128,1.767,183.1,7.6,20/11/2018 15:35:15.817
232007501,51.9954,1.2695,150.5,0.0,20/11/2018 15:35:15.891
311041700,52.4144,2.3981,111.0,8.8,20/11/2018 15:35:16.097
235056698,51.8507,0.9652,0.0,0.0,20/11/2018 15:35:16.181
212487000,51.9395,1.313,8.0,2.9,20/11/2018 15:35:16.276
205115000,51.2356,2.8296,145.7,11.3,20/11/2018 15:35:16.442
235115165,51.4423,0.6288,0.0,0.0,20/11/2018 15:35:16.498
235069704,51.9511,1.314,336.3,0.0,20/11/2018 15:35:16.534
235084537,51.3313,1.4184,360.0,0.0,20/11/2018 15:35:16.708
248759000,51.0735,1.7411,168.2,13.0,20/11/2018 15:35:16.723
235091503,51.9575,1.301,219.3,0.4,20/11/2018 15:35:17.135
305741000,51.5016,0.6475,271.9,15.9,20/11/2018 15:35:17.257
212637000,51.1758,1.6694,232.2,16.3,20/11/2018 15:35:17.838
244750645,51.3598,1.6769,259.5,6.5,20/11/2018 15:35:18.027
253609000,51.2295,2.9273,188.0,0.1,20/11/2018 15:35:18.044
355481000,50.8613,1.0785,226.9,12.8,20/11/2018 15:35:18.202
246558000,51.5009,1.7348,179.4,11.6,20/11/2018 15:35:18.268
227104700,51.0839,1.7024,227.0,4.3,20/11/2018 15:35:18.273
249988000,52.545,2.1115,22.1,6.2,20/11/2018 15:35:18.519
235050291,52.601,1.7266,360.0,0.0,20/11/2018 15:35:19.055
636092275,51.2171,1.641,198.2,13.7,20/11/2018 15:35:19.505
235108057,52.4759,1.7578,316.8,0.1,20/11/2018 15:35:19.871
566839000,51.4274,1.9044,208.7,11.6,20/11/2018 15:35:20.258
255805777,50.7646,1.3889,19.0,8.2,20/11/2018 15:35:20.327
228096900,51.0549,1.6384,147.3,2.5,20/11/2018 15:35:20.853
228085000,51.0436,1.5682,309.1,19.6,20/11/2018 15:35:21.074
205088000,51.2331,2.9235,304.8,0.0,20/11/2018 15:35:21.250
205557000,51.233,2.9273,324.4,1.3,20/11/2018 15:35:22.358
205555000,51.2239,2.9329,211.4,0.0,20/11/2018 15:35:22.418
205111000,51.2315,2.9254,274.7,0.1,20/11/2018 15:35:22.470
565028000,51.3159,2.1664,95.4,12.9,20/11/2018 15:35:22.679
218850000,50.8123,1.4285,28.5,14.6,20/11/2018 15:35:23.025
219017204,51.2338,2.9283,307.6,0.1,20/11/2018 15:35:23.587
257206000,51.4591,0.3515,121.4,0.1,20/11/2018 15:35:23.870
232013153,52.0516,1.1583,290.9,0.0,20/11/2018 15:35:24.060
235114368,52.6031,1.7252,350.8,0.0,20/11/2018 15:35:24.337
235011848,51.4447,0.3969,220.5,0.1,20/11/2018 15:35:24.726
351783000,50.7592,0.9677,233.9,15.6,20/11/2018 15:35:24.743
230652000,51.3437,2.4151,74.0,18.3,20/11/2018 15:35:24.785
228231600,51.0978,1.7297,53.0,2.1,20/11/2018 15:35:24.786
636015020,51.3459,2.3154,251.4,8.9,20/11/2018 15:35:24.787
205206190,51.2212,2.9378,290.4,0.0,20/11/2018 15:35:24.804
636092138,52.4862,2.661,1.0,9.7,20/11/2018 15:35:24.846
232017252,51.4092,0.5298,360.0,0.0,20/11/2018 15:35:24.897
232001240,51.4552,0.2758,166.8,0.1,20/11/2018 15:35:25.605
205591000,51.2312,2.9256,296.8,0.0,20/11/2018 15:35:26.171
232007488,51.4565,0.7619,238.5,8.6,20/11/2018 15:35:26.573
304067000,51.0512,1.8315,151.9,0.7,20/11/2018 15:35:26.625
232005627,52.4753,1.7585,296.9,0.0,20/11/2018 15:35:27.415
205595000,51.2268,2.9346,315.3,0.0,20/11/2018 15:35:27.470
235114568,51.3297,1.4226,247.8,0.0,20/11/2018 15:35:27.475
227141900,51.0995,1.7341,59.9,2.6,20/11/2018 15:35:27.522
226183000,51.1208,1.7254,332.2,3.2,20/11/2018 15:35:27.523
212947000,51.5707,1.7594,73.6,1.6,20/11/2018 15:35:27.524
305234000,51.1505,1.6157,228.0,17.6,20/11/2018 15:35:27.525
246419000,51.0964,1.7664,43.6,5.4,20/11/2018 15:35:27.527
538003844,51.3499,1.8643,208.3,11.6,20/11/2018 15:35:27.551
235070582,51.8634,1.2581,196.3,0.2,20/11/2018 15:35:27.897
209214000,51.0296,1.655,44.5,8.7,20/11/2018 15:35:27.959
235108602,52.5921,1.7268,329.9,0.0,20/11/2018 15:35:28.574
249679000,51.4699,0.2513,123.0,0.0,20/11/2018 15:35:28.654
245381000,51.4437,2.9117,112.0,8.8,20/11/2018 15:35:29.030
235062747,52.4732,1.7515,162.1,0.1,20/11/2018 15:35:29.177
218005000,52.0477,1.1632,84.8,0.0,20/11/2018 15:35:29.226
235104232,51.231,2.9349,321.0,0.0,20/11/2018 15:35:29.228
374124000,51.0685,1.693,51.0,10.0,20/11/2018 15:35:29.293
235051992,51.4465,0.7429,327.8,0.0,20/11/2018 15:35:29.295
232001260,51.4007,0.5432,267.0,0.1,20/11/2018 15:35:29.480
232017797,51.4954,0.0628,360.0,0.0,20/11/2018 15:35:29.482
256565000,51.263,2.238,58.8,13.0,20/11/2018 15:35:30.733
236553000,51.4662,1.7468,32.7,6.6,20/11/2018 15:35:30.735
235069806,50.7942,0.3282,0.0,0.0,20/11/2018 15:35:30.762
235018872,52.4732,1.7511,360.0,0.1,20/11/2018 15:35:31.499
205072000,51.2563,2.889,110.0,10.2,20/11/2018 15:35:32.195
304585000,51.384,0.7589,200.9,0.0,20/11/2018 15:35:32.268
235005980,52.4755,1.7196,342.9,0.1,20/11/2018 15:35:32.907
244650275,51.1418,2.7447,360.0,0.0,20/11/2018 15:35:33.068
235099951,51.2174,2.9434,345.6,0.0,20/11/2018 15:35:33.120
235117092,51.4647,0.2894,217.1,7.7,20/11/2018 15:35:33.484
227142900,51.0827,1.7128,233.2,4.3,20/11/2018 15:35:33.643
205112000,51.2288,2.9303,301.7,0.0,20/11/2018 15:35:34.047
538005036,51.4455,1.4718,127.4,9.5,20/11/2018 15:35:34.140
255801480,51.4625,2.886,142.9,0.1,20/11/2018 15:35:35.474
367136680,51.5012,1.4764,260.4,0.4,20/11/2018 15:35:35.538
235022613,51.4446,0.3944,201.0,0.1,20/11/2018 15:35:35.945
255802950,52.3899,2.3113,187.0,9.9,20/11/2018 15:35:36.128
230357000,52.0411,2.0595,266.6,14.1,20/11/2018 15:35:36.495
209010000,51.4543,0.3517,236.7,0.0,20/11/2018 15:35:36.720
314377000,51.0842,1.4891,228.6,10.7,20/11/2018 15:35:36.932
219018271,50.6827,1.3609,29.4,11.1,20/11/2018 15:35:36.933
257082000,51.3315,2.3816,66.5,3.9,20/11/2018 15:35:37.031
218859000,51.5591,2.06,221.7,15.0,20/11/2018 15:35:37.033
205161000,51.2229,1.7776,237.1,0.9,20/11/2018 15:35:37.056
209072000,51.8041,1.4746,279.7,0.9,20/11/2018 15:35:37.067
233322000,51.457,0.2806,84.7,10.9,20/11/2018 15:35:37.071
205541000,51.2225,2.9362,332.2,0.0,20/11/2018 15:35:37.185
256759000,51.5055,0.5195,332.0,0.0,20/11/2018 15:35:37.342
235101651,51.9475,1.2915,360.0,102.3,20/11/2018 15:35:37.745
250000040,52.0323,1.1596,334.1,0.0,20/11/2018 15:35:37.834
235113125,51.9517,1.315,268.9,0.0,20/11/2018 15:35:37.885
305530000,52.5586,1.9733,136.0,0.1,20/11/2018 15:35:38.064
229107000,51.1099,1.7818,41.5,6.6,20/11/2018 15:35:38.328
563039700,51.9355,1.5362,289.0,13.5,20/11/2018 15:35:38.391
311297000,51.2621,1.7911,219.4,19.5,20/11/2018 15:35:38.657
235012605,51.4447,0.3959,225.3,0.0,20/11/2018 15:35:39.164
235001841,50.7916,0.3263,288.8,0.0,20/11/2018 15:35:39.587
563016500,51.4186,1.9717,218.5,12.8,20/11/2018 15:35:39.869
235108425,51.4912,0.1759,7.1,0.7,20/11/2018 15:35:40.944
232004296,52.476,1.7194,117.1,0.0,20/11/2018 15:35:41.081
249040000,51.4505,0.3642,324.0,0.0,20/11/2018 15:35:41.701
219876000,52.7109,2.0251,339.3,9.7,20/11/2018 15:35:41.770
235066459,52.4731,1.7511,103.0,0.2,20/11/2018 15:35:41.877
235010500,51.0329,1.8302,88.3,18.9,20/11/2018 15:35:42.242
227832880,51.0939,1.7312,52.4,2.0,20/11/2018 15:35:42.244
235003431,51.3706,1.5008,65.8,11.1,20/11/2018 15:35:42.245
246392000,51.6438,2.0972,65.9,5.6,20/11/2018 15:35:42.543
235000164,51.9508,1.315,0.0,0.0,20/11/2018 15:35:42.912
351407000,51.4579,0.3571,289.8,0.0,20/11/2018 15:35:42.985
235041032,51.7293,0.674,360.0,0.0,20/11/2018 15:35:43.008
220234000,50.9486,1.2403,224.4,13.7,20/11/2018 15:35:43.034
309281000,50.9217,1.4782,34.1,13.3,20/11/2018 15:35:43.126
253112000,51.4644,0.454,229.0,0.0,20/11/2018 15:35:43.301
235099364,51.9476,1.2917,360.0,102.3,20/11/2018 15:35:43.375
244230000,51.2321,2.9307,344.9,0.0,20/11/2018 15:35:43.438
352090000,50.9101,1.1896,227.0,14.2,20/11/2018 15:35:43.645
235082716,50.9629,1.7447,87.4,18.6,20/11/2018 15:35:43.647
311702000,51.1487,1.8439,62.0,10.1,20/11/2018 15:35:43.749
538004273,51.363,2.8672,76.6,10.4,20/11/2018 15:35:44.055
235028825,51.0477,2.0545,262.8,19.8,20/11/2018 15:35:44.441
234450000,51.4137,1.3737,196.0,0.2,20/11/2018 15:35:44.539
477585800,51.455,0.3259,345.9,0.0,20/11/2018 15:35:44.660
233344000,52.0979,1.7606,76.7,1.7,20/11/2018 15:35:44.724
235099056,52.4734,1.7537,3.1,0.1,20/11/2018 15:35:44.727
235003303,51.9583,1.2762,241.7,0.0,20/11/2018 15:35:44.892
235103276,51.471,0.2479,315.6,5.9,20/11/2018 15:35:45.441
235067679,51.4459,0.3843,322.2,0.1,20/11/2018 15:35:45.579
230653000,51.496,0.7203,281.6,16.7,20/11/2018 15:35:45.844
235114598,51.4456,0.3744,113.5,0.1,20/11/2018 15:35:45.901
235072883,51.4548,0.3418,74.5,0.1,20/11/2018 15:35:45.941
370581000,52.2488,2.5068,287.0,0.1,20/11/2018 15:35:46.051
219092000,51.2282,2.9315,100.4,0.0,20/11/2018 15:35:46.177
235078687,52.4745,1.7191,0.0,0.0,20/11/2018 15:35:46.684
249804000,51.5117,0.1527,58.0,0.0,20/11/2018 15:35:46.711
319922000,50.7698,0.6311,61.5,5.7,20/11/2018 15:35:47.343
212571000,51.4939,0.1734,296.3,0.0,20/11/2018 15:35:47.999
232001040,50.9677,1.8476,302.2,3.5,20/11/2018 15:35:48.397
249444000,51.3401,2.1156,121.6,15.4,20/11/2018 15:35:48.412
232007977,52.4758,1.7578,297.6,0.0,20/11/2018 15:35:48.467
563499000,50.5568,0.1561,251.8,14.4,20/11/2018 15:35:48.624
244700994,51.133,2.7798,75.9,3.3,20/11/2018 15:35:48.878
227144600,51.095,1.6938,19.2,2.5,20/11/2018 15:35:49.217
245070000,52.5183,1.9676,169.1,6.9,20/11/2018 15:35:49.444
256784000,51.2263,1.7603,226.0,13.2,20/11/2018 15:35:50.112
311037500,51.1022,1.7587,45.0,9.4,20/11/2018 15:35:50.115
229978000,51.0481,2.1458,301.4,14.4,20/11/2018 15:35:50.116
235114376,51.3296,1.4218,340.9,0.0,20/11/2018 15:35:50.271
232003331,52.599,1.7261,26.1,0.0,20/11/2018 15:35:50.505
235085345,51.4952,0.457,18.3,0.5,20/11/2018 15:35:50.570
248058000,52.6015,2.7773,42.5,7.5,20/11/2018 15:35:50.712
308876000,51.463,0.3309,98.6,0.0,20/11/2018 15:35:50.724
232011624,51.4462,0.4078,158.1,2.0,20/11/2018 15:35:50.781
205191000,50.755,0.7268,89.3,4.1,20/11/2018 15:35:50.937
247003000,52.7534,2.0851,290.0,9.9,20/11/2018 15:35:51.194
235099481,51.4476,0.3859,98.1,4.7,20/11/2018 15:35:51.864
002278000,50.9671,1.8476,230.3,0.0,20/11/2018 15:35:51.906
219624000,51.2982,2.1097,1.0,9.4,20/11/2018 15:35:51.906
352231000,51.05,2.3122,164.7,0.1,20/11/2018 15:35:51.908
235089035,52.5986,1.7261,64.1,0.0,20/11/2018 15:35:51.913
253415000,51.2306,2.9356,251.0,0.0,20/11/2018 15:35:52.643
227022800,51.1182,1.3521,121.8,11.4,20/11/2018 15:35:53.261
245072000,52.5713,2.0101,0.8,5.7,20/11/2018 15:35:54.217
244642000,50.8314,0.9966,231.7,12.9,20/11/2018 15:35:54.326
232011626,51.3983,0.578,267.5,6.2,20/11/2018 15:35:54.352
232017796,51.4978,0.0616,360.0,0.0,20/11/2018 15:35:54.906
205298790,50.7555,2.9771,59.0,5.6,20/11/2018 15:35:55.219
235078345,51.9474,1.2911,360.0,102.3,20/11/2018 15:35:55.338
205592000,51.3514,2.7582,139.9,14.7,20/11/2018 15:35:55.747
235103431,51.23,2.9368,0.0,0.0,20/11/2018 15:35:56.011
351895000,50.7581,0.8363,229.9,8.2,20/11/2018 15:35:56.225
235022603,51.4446,0.3944,0.0,0.0,20/11/2018 15:35:56.271
232001060,50.9707,1.807,261.0,18.9,20/11/2018 15:35:56.339
235053693,51.4873,0.1762,270.6,0.0,20/11/2018 15:35:56.836
564224000,51.0469,1.7973,57.6,4.9,20/11/2018 15:35:56.950
232008023,51.9484,1.2476,165.8,0.1,20/11/2018 15:35:57.434
232016572,52.0079,1.1929,360.0,0.0,20/11/2018 15:35:57.862
249486000,51.4505,0.3648,187.0,0.0,20/11/2018 15:35:57.894
477423900,50.9796,1.2675,229.0,16.1,20/11/2018 15:35:58.107
235103697,51.4447,0.3963,211.6,0.0,20/11/2018 15:35:58.801
355420000,51.1245,1.6045,225.0,13.8,20/11/2018 15:35:59.067
232005975,52.4759,1.7575,346.8,0.0,20/11/2018 15:35:59.068
636016321,51.5026,0.4906,151.2,0.0,20/11/2018 15:35:59.258
235082717,50.9795,1.72,304.5,21.0,20/11/2018 15:35:59.482
232001470,51.1075,1.3735,125.0,18.0,20/11/2018 15:35:59.483
000012388,52.0464,1.1625,180.8,0.1,20/11/2018 15:35:59.538
232008120,51.4448,0.396,331.8,0.0,20/11/2018 15:35:59.703
232002280,51.3915,1.3825,0.0,0.0,20/11/2018 15:36:01.383
352672000,51.4807,0.9513,83.0,11.0,20/11/2018 15:36:02.165
235096462,50.7937,0.3244,333.7,0.0,20/11/2018 15:36:02.486
245928000,51.1836,1.9034,81.2,9.0,20/11/2018 15:36:02.605
374032000,51.4593,0.3557,264.9,0.0,20/11/2018 15:36:04.124
636092702,51.6863,2.5331,41.0,9.1,20/11/2018 15:36:04.195
205272000,51.2578,2.7834,242.2,3.6,20/11/2018 15:36:04.197
235022612,51.4456,0.3749,196.8,0.1,20/11/2018 15:36:04.294
235098066,51.4682,0.3219,308.0,7.9,20/11/2018 15:36:04.329
305996000,51.449,0.3354,273.2,0.0,20/11/2018 15:36:04.618
232000790,51.4482,0.3396,315.5,0.9,20/11/2018 15:36:05.581
232003119,51.4623,0.2992,355.3,0.0,20/11/2018 15:36:05.664
235004740,51.3294,1.4199,360.0,0.0,20/11/2018 15:36:05.773
256947000,51.5054,0.5177,269.8,0.3,20/11/2018 15:36:06.882
232000840,51.4517,1.4422,121.3,10.9,20/11/2018 15:36:07.061
256757000,50.7407,0.9287,236.0,14.2,20/11/2018 15:36:07.349
219115000,51.4271,1.9508,211.6,16.8,20/11/2018 15:36:07.545
235107401,51.3296,1.4221,171.2,0.0,20/11/2018 15:36:08.570
235077715,51.0916,1.6809,331.8,8.8,20/11/2018 15:36:08.614
253248000,51.2332,2.9291,248.7,0.0,20/11/2018 15:36:08.646
235037917,51.951,1.3131,310.6,0.0,20/11/2018 15:36:08.708
235070402,52.4731,1.7515,301.0,0.0,20/11/2018 15:36:09.285
246846000,51.0545,1.6896,46.0,7.9,20/11/2018 15:36:09.286
244820666,52.475,1.7329,213.7,0.0,20/11/2018 15:36:09.741
235085696,51.4455,0.3747,165.4,0.1,20/11/2018 15:36:10.053
249436000,51.4712,0.2483,167.9,0.0,20/11/2018 15:36:10.654
563101000,51.5361,1.7912,120.0,2.4,20/11/2018 15:36:10.894
235002016,52.0338,1.1519,195.0,0.0,20/11/2018 15:36:11.060
235055098,51.4509,0.3664,253.7,1.9,20/11/2018 15:36:11.113
235102028,52.4757,1.7237,350.5,0.0,20/11/2018 15:36:11.153
232003580,51.4727,1.3937,281.3,8.2,20/11/2018 15:36:12.488
309186000,51.455,0.354,193.3,0.0,20/11/2018 15:36:12.775
205509000,51.4817,1.3132,291.1,14.2,20/11/2018 15:36:12.999
219114000,52.5796,1.7326,345.5,0.0,20/11/2018 15:36:13.136
244008000,51.9249,1.3375,258.4,10.7,20/11/2018 15:36:13.217
249962000,51.4551,0.7574,242.0,8.3,20/11/2018 15:36:13.518
209361000,51.4615,0.3398,328.2,0.0,20/11/2018 15:36:13.621
355468000,51.4588,0.3562,134.3,0.0,20/11/2018 15:36:14.025
209672000,51.1135,1.813,47.0,9.3,20/11/2018 15:36:14.408
244590000,51.7257,2.0218,240.7,16.3,20/11/2018 15:36:14.546
235084467,51.3287,1.4207,330.9,0.1,20/11/2018 15:36:14.547
235004900,52.2242,2.222,89.1,3.5,20/11/2018 15:36:14.631
229398000,51.4506,0.3635,304.0,0.0,20/11/2018 15:36:14.679
235077831,51.3296,1.4219,290.0,0.0,20/11/2018 15:36:15.335
232814000,52.6107,1.7668,186.7,7.4,20/11/2018 15:36:15.482
232007860,52.2341,1.9482,94.0,2.1,20/11/2018 15:36:15.972
244597000,51.4604,0.3327,298.3,0.1,20/11/2018 15:36:16.119
235026811,51.9485,1.2485,280.2,0.1,20/11/2018 15:36:16.178
210819000,51.6793,1.4362,37.0,14.8,20/11/2018 15:36:16.181
212487000,51.9403,1.3138,43.0,3.4,20/11/2018 15:36:16.260
205115000,51.2323,2.8344,131.8,16.4,20/11/2018 15:36:16.299
235105427,52.0349,1.1525,0.0,0.0,20/11/2018 15:36:17.242
305786000,51.4588,0.3486,314.4,0.0,20/11/2018 15:36:17.381
235069704,51.9511,1.3139,336.3,0.0,20/11/2018 15:36:17.728
305741000,51.5018,0.6405,273.5,15.8,20/11/2018 15:36:17.993
355481000,50.8589,1.0744,226.6,12.8,20/11/2018 15:36:19.029
212637000,51.1728,1.664,231.9,16.3,20/11/2018 15:36:19.103
249988000,52.5467,2.1126,21.0,6.3,20/11/2018 15:36:19.260
205654000,51.2276,2.9328,145.0,0.0,20/11/2018 15:36:19.307
232012317,50.7921,0.3276,360.0,0.0,20/11/2018 15:36:19.902
636092275,51.2135,1.6391,197.3,13.7,20/11/2018 15:36:20.011
232004783,51.1168,1.3117,49.0,0.1,20/11/2018 15:36:20.511
235108057,52.4759,1.7578,322.0,0.1,20/11/2018 15:36:20.927
311000448,51.4314,1.9306,209.5,14.4,20/11/2018 15:36:21.466
235086068,51.3296,1.4215,228.3,0.0,20/11/2018 15:36:21.466
